"Jul 26, 2019 13:45:47.637744000 AEST","ac:bc:32:9d:94:1b","Tudor Hotel Free Wireless", ainsworth
"Jul 26, 2019 13:45:47.637825000 AEST","ac:bc:32:9d:94:1b","TheVillageWiFi", ainsworth
"Jul 26, 2019 13:45:47.637945000 AEST","ac:bc:32:9d:94:1b","Apple Store", ainsworth
"Jul 26, 2019 13:45:47.638538000 AEST","ac:bc:32:9d:94:1b","TPG-LTYQ", ainsworth
"Jul 26, 2019 13:45:47.638638000 AEST","ac:bc:32:9d:94:1b","National Express Coach", ainsworth
"Jul 26, 2019 13:45:47.638756000 AEST","ac:bc:32:9d:94:1b","PLUSNET-N8XFGJ", ainsworth
"Jul 26, 2019 13:45:47.656286000 AEST","ac:bc:32:9d:94:1b","GuestNetwork_2.4G", ainsworth
"Jul 26, 2019 13:45:47.656370000 AEST","ac:bc:32:9d:94:1b","H&M Free WiFi", ainsworth
"Jul 26, 2019 13:45:47.656554000 AEST","ac:bc:32:9d:94:1b","TPG-9MAM", ainsworth
"Jul 26, 2019 13:45:47.656808000 AEST","ac:bc:32:9d:94:1b","TPG 8C04", ainsworth
"Jul 26, 2019 13:45:47.656911000 AEST","ac:bc:32:9d:94:1b","Mellow Me", ainsworth
"Jul 26, 2019 13:45:47.657030000 AEST","ac:bc:32:9d:94:1b","ICC Sydney", ainsworth
"Jul 26, 2019 13:45:47.657661000 AEST","ac:bc:32:9d:94:1b","Indigo-Guest", ainsworth
"Jul 26, 2019 13:45:47.657744000 AEST","ac:bc:32:9d:94:1b","Staff", ainsworth
"Jul 26, 2019 13:45:47.657906000 AEST","ac:bc:32:9d:94:1b","Telstra13BB", ainsworth
"Jul 26, 2019 13:45:47.658176000 AEST","ac:bc:32:9d:94:1b","PrimarySSO", ainsworth
"Jul 26, 2019 13:45:47.658726000 AEST","ac:bc:32:9d:94:1b","Tudor Hotel Free Wireless", ainsworth
"Jul 26, 2019 13:45:47.658826000 AEST","ac:bc:32:9d:94:1b","TheVillageWiFi", ainsworth
"Jul 26, 2019 13:45:47.658900000 AEST","ac:bc:32:9d:94:1b","Apple Store", ainsworth
"Jul 26, 2019 13:45:47.659021000 AEST","ac:bc:32:9d:94:1b","TPG-LTYQ", ainsworth
"Jul 26, 2019 13:45:47.659712000 AEST","ac:bc:32:9d:94:1b","National Express Coach", ainsworth
"Jul 26, 2019 13:45:47.659985000 AEST","ac:bc:32:9d:94:1b","PLUSNET-N8XFGJ", ainsworth
"Jul 26, 2019 13:45:47.678600000 AEST","ac:bc:32:9d:94:1b","GuestNetwork_2.4G", ainsworth
"Jul 26, 2019 13:45:47.678700000 AEST","ac:bc:32:9d:94:1b","H&M Free WiFi", ainsworth
"Jul 26, 2019 13:45:47.678932000 AEST","ac:bc:32:9d:94:1b","TPG-9MAM", ainsworth
"Jul 26, 2019 13:45:47.679180000 AEST","ac:bc:32:9d:94:1b","TPG 8C04", ainsworth
"Jul 26, 2019 13:45:47.679536000 AEST","ac:bc:32:9d:94:1b","Mellow Me", ainsworth
"Jul 26, 2019 13:45:47.679825000 AEST","ac:bc:32:9d:94:1b","ICC Sydney", ainsworth
"Jul 26, 2019 13:45:47.679904000 AEST","ac:bc:32:9d:94:1b","Indigo-Guest", ainsworth
"Jul 26, 2019 13:45:47.680308000 AEST","ac:bc:32:9d:94:1b","Staff", ainsworth
"Jul 26, 2019 13:45:47.680388000 AEST","ac:bc:32:9d:94:1b","Telstra13BB", ainsworth
"Jul 26, 2019 13:45:47.680504000 AEST","ac:bc:32:9d:94:1b","PrimarySSO", ainsworth
"Jul 26, 2019 13:45:47.680955000 AEST","ac:bc:32:9d:94:1b","Tudor Hotel Free Wireless", ainsworth
"Jul 26, 2019 13:45:47.681036000 AEST","ac:bc:32:9d:94:1b","TheVillageWiFi", ainsworth
"Jul 26, 2019 13:45:47.681214000 AEST","ac:bc:32:9d:94:1b","Apple Store", ainsworth
"Jul 26, 2019 13:45:47.681774000 AEST","ac:bc:32:9d:94:1b","TPG-LTYQ", ainsworth
"Jul 26, 2019 13:45:47.681855000 AEST","ac:bc:32:9d:94:1b","National Express Coach", ainsworth
"Jul 26, 2019 13:45:47.682181000 AEST","ac:bc:32:9d:94:1b","PLUSNET-N8XFGJ", ainsworth
"Jul 26, 2019 13:45:47.698920000 AEST","ac:bc:32:9d:94:1b","GuestNetwork_2.4G", ainsworth
"Jul 26, 2019 13:45:47.699022000 AEST","ac:bc:32:9d:94:1b","H&M Free WiFi", ainsworth
"Jul 26, 2019 13:45:47.699143000 AEST","ac:bc:32:9d:94:1b","TPG-9MAM", ainsworth
"Jul 26, 2019 13:45:47.699256000 AEST","ac:bc:32:9d:94:1b","TPG 8C04", ainsworth
"Jul 26, 2019 13:45:47.699504000 AEST","ac:bc:32:9d:94:1b","Mellow Me", ainsworth
"Jul 26, 2019 13:45:47.699863000 AEST","ac:bc:32:9d:94:1b","ICC Sydney", ainsworth
"Jul 26, 2019 13:45:47.699945000 AEST","ac:bc:32:9d:94:1b","Indigo-Guest", ainsworth
"Jul 26, 2019 13:45:47.700062000 AEST","ac:bc:32:9d:94:1b","Staff", ainsworth
"Jul 26, 2019 13:45:47.700196000 AEST","ac:bc:32:9d:94:1b","Telstra13BB", ainsworth
"Jul 26, 2019 13:45:47.700906000 AEST","ac:bc:32:9d:94:1b","PrimarySSO", ainsworth
"Jul 26, 2019 13:45:47.701007000 AEST","ac:bc:32:9d:94:1b","Tudor Hotel Free Wireless", ainsworth
"Jul 26, 2019 13:45:47.701082000 AEST","ac:bc:32:9d:94:1b","TheVillageWiFi", ainsworth
"Jul 26, 2019 13:45:47.702666000 AEST","ac:bc:32:9d:94:1b","Apple Store", ainsworth
"Jul 26, 2019 13:45:47.702744000 AEST","ac:bc:32:9d:94:1b","TPG-LTYQ", ainsworth
"Jul 26, 2019 13:45:47.703251000 AEST","ac:bc:32:9d:94:1b","National Express Coach", ainsworth
"Jul 26, 2019 13:45:47.703962000 AEST","ac:bc:32:9d:94:1b","PLUSNET-N8XFGJ", ainsworth
"Jul 26, 2019 13:45:47.771478000 AEST","d4:67:d3:e8:49:83","", ainsworth
"Jul 26, 2019 13:45:47.816285000 AEST","f8:da:0c:3d:6d:fb","uniwide", ainsworth
"Jul 26, 2019 13:45:47.826354000 AEST","f8:da:0c:3d:6d:fb","uniwide", ainsworth
"Jul 26, 2019 13:45:47.836584000 AEST","f8:da:0c:3d:6d:fb","uniwide", ainsworth
"Jul 26, 2019 13:45:47.840323000 AEST","76:5a:50:d8:d6:c3","", ainsworth
"Jul 26, 2019 13:45:47.860510000 AEST","76:5a:50:d8:d6:c3","", ainsworth
"Jul 26, 2019 13:45:47.885118000 AEST","76:5a:50:d8:d6:c3","", ainsworth
"Jul 26, 2019 13:45:47.905945000 AEST","76:5a:50:d8:d6:c3","", ainsworth
"Jul 26, 2019 13:45:47.920582000 AEST","d4:67:d3:e8:49:83","", ainsworth
"Jul 26, 2019 13:45:48.179510000 AEST","34:12:98:18:99:6a","uniwide", ainsworth
"Jul 26, 2019 13:45:48.236489000 AEST","ae:ae:89:f8:33:e9","", ainsworth
"Jul 26, 2019 13:45:48.256755000 AEST","ae:ae:89:f8:33:e9","", ainsworth
"Jul 26, 2019 13:45:48.283636000 AEST","ae:ae:89:f8:33:e9","", ainsworth
"Jul 26, 2019 13:45:48.303422000 AEST","ae:ae:89:f8:33:e9","", ainsworth
"Jul 26, 2019 13:45:48.605668000 AEST","b6:e1:53:60:11:94","", ainsworth
"Jul 26, 2019 13:45:48.650624000 AEST","b6:e1:53:60:11:94","", ainsworth
"Jul 26, 2019 13:45:48.702459000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:45:48.715946000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:45:48.727639000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:45:48.737740000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:45:48.780398000 AEST","d8:9c:67:a7:35:13","eduroam", ainsworth
"Jul 26, 2019 13:45:48.780499000 AEST","d8:9c:67:a7:35:13","eduroam", ainsworth
"Jul 26, 2019 13:45:48.780698000 AEST","d8:9c:67:a7:35:13","eduroam", ainsworth
"Jul 26, 2019 13:45:48.780856000 AEST","d8:9c:67:a7:35:13","eduroam", ainsworth
"Jul 26, 2019 13:45:49.919946000 AEST","6c:72:e7:8b:48:94","uniwide", ainsworth
"Jul 26, 2019 13:45:50.284569000 AEST","f8:da:0c:3d:6d:fb","uniwide", ainsworth
"Jul 26, 2019 13:45:50.304685000 AEST","f8:da:0c:3d:6d:fb","uniwide", ainsworth
"Jul 26, 2019 13:45:50.452174000 AEST","6c:e8:5c:52:0e:7f","uniwide", ainsworth
"Jul 26, 2019 13:45:50.472396000 AEST","6c:e8:5c:52:0e:7f","uniwide", ainsworth
"Jul 26, 2019 13:45:50.496578000 AEST","d2:09:ee:68:db:a5","", ainsworth
"Jul 26, 2019 13:45:50.517394000 AEST","6c:e8:5c:52:0e:7f","uniwide", ainsworth
"Jul 26, 2019 13:45:50.536841000 AEST","d2:09:ee:68:db:a5","", ainsworth
"Jul 26, 2019 13:45:50.578658000 AEST","d2:09:ee:68:db:a5","", ainsworth
"Jul 26, 2019 13:45:50.618859000 AEST","d2:09:ee:68:db:a5","", ainsworth
"Jul 26, 2019 13:45:51.202157000 AEST","6e:6d:53:36:61:cd","", ainsworth
"Jul 26, 2019 13:45:51.212074000 AEST","2e:b8:96:96:33:60","", ainsworth
"Jul 26, 2019 13:45:51.222122000 AEST","6e:6d:53:36:61:cd","", ainsworth
"Jul 26, 2019 13:45:51.233060000 AEST","2e:b8:96:96:33:60","", ainsworth
"Jul 26, 2019 13:45:51.249343000 AEST","6e:6d:53:36:61:cd","", ainsworth
"Jul 26, 2019 13:45:51.256948000 AEST","2e:b8:96:96:33:60","", ainsworth
"Jul 26, 2019 13:45:51.270082000 AEST","6e:6d:53:36:61:cd","", ainsworth
"Jul 26, 2019 13:45:51.276767000 AEST","2e:b8:96:96:33:60","", ainsworth
"Jul 26, 2019 13:45:51.455737000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:51.476616000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:51.878621000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:51.898887000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:52.306007000 AEST","d8:ce:3a:89:0c:80","uniwide", ainsworth
"Jul 26, 2019 13:45:52.449717000 AEST","36:f1:63:cc:37:bf","", ainsworth
"Jul 26, 2019 13:45:52.471668000 AEST","36:f1:63:cc:37:bf","", ainsworth
"Jul 26, 2019 13:45:52.516405000 AEST","d8:c4:97:ed:b5:35","eduroam", ainsworth
"Jul 26, 2019 13:45:52.526595000 AEST","d8:c4:97:ed:b5:35","eduroam", ainsworth
"Jul 26, 2019 13:45:53.406917000 AEST","d0:81:7a:b8:a5:a2","", ainsworth
"Jul 26, 2019 13:45:53.423209000 AEST","d0:81:7a:b8:a5:a2","", ainsworth
"Jul 26, 2019 13:45:53.433599000 AEST","d0:81:7a:b8:a5:a2",, ainsworth
"Jul 26, 2019 13:45:53.546944000 AEST","3c:28:6d:1f:d5:03","uniwide", ainsworth
"Jul 26, 2019 13:45:53.551923000 AEST","3c:28:6d:1f:d5:03","uniwide", ainsworth
"Jul 26, 2019 13:45:53.577996000 AEST","ac:88:fd:38:b7:a4","uniwide", ainsworth
"Jul 26, 2019 13:45:53.588224000 AEST","ac:88:fd:38:b7:a4","uniwide", ainsworth
"Jul 26, 2019 13:45:53.602948000 AEST","ac:88:fd:38:b7:a4","uniwide", ainsworth
"Jul 26, 2019 13:45:53.613203000 AEST","ac:88:fd:38:b7:a4","uniwide", ainsworth
"Jul 26, 2019 13:45:53.613285000 AEST","d8:c4:97:ed:b5:35","eduroam", ainsworth
"Jul 26, 2019 13:45:53.654488000 AEST","d8:c4:97:ed:b5:35","eduroam", ainsworth
"Jul 26, 2019 13:45:53.736196000 AEST","04:d3:b0:cf:60:cf","", ainsworth
"Jul 26, 2019 13:45:54.036904000 AEST","f4:60:e2:aa:71:6e","uniwide", ainsworth
"Jul 26, 2019 13:45:54.051884000 AEST","f4:60:e2:aa:71:6e","uniwide", ainsworth
"Jul 26, 2019 13:45:54.055454000 AEST","c4:98:80:6d:ab:30","eduroam", ainsworth
"Jul 26, 2019 13:45:54.065730000 AEST","c4:98:80:6d:ab:30","eduroam", ainsworth
"Jul 26, 2019 13:45:54.072884000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:54.079685000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:54.080381000 AEST","c4:98:80:6d:ab:30","eduroam", ainsworth
"Jul 26, 2019 13:45:54.090786000 AEST","c4:98:80:6d:ab:30","eduroam", ainsworth
"Jul 26, 2019 13:45:54.105540000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:54.127824000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:45:54.128165000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:54.133525000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:54.139051000 AEST","f4:60:e2:aa:71:6e","uniwide", ainsworth
"Jul 26, 2019 13:45:54.154168000 AEST","f4:60:e2:aa:71:6e","uniwide", ainsworth
"Jul 26, 2019 13:45:54.695618000 AEST","00:9a:cd:5c:21:36","", ainsworth
"Jul 26, 2019 13:45:54.737378000 AEST","00:9a:cd:5c:21:36","", ainsworth
"Jul 26, 2019 13:45:54.757530000 AEST","00:9a:cd:5c:21:36","", ainsworth
"Jul 26, 2019 13:45:54.810746000 AEST","dc:08:0f:39:e1:61","eduroam", ainsworth
"Jul 26, 2019 13:45:54.823989000 AEST","dc:08:0f:39:e1:61","eduroam", ainsworth
"Jul 26, 2019 13:45:54.835916000 AEST","dc:08:0f:39:e1:61","eduroam", ainsworth
"Jul 26, 2019 13:45:54.846823000 AEST","dc:08:0f:39:e1:61","eduroam", ainsworth
"Jul 26, 2019 13:45:54.991928000 AEST","bc:fe:d9:e9:db:23","uniwide", ainsworth
"Jul 26, 2019 13:45:55.011186000 AEST","bc:fe:d9:e9:db:23","uniwide", ainsworth
"Jul 26, 2019 13:45:55.493437000 AEST","bc:fe:d9:e9:db:23","uniwide", ainsworth
"Jul 26, 2019 13:45:55.513677000 AEST","bc:fe:d9:e9:db:23","uniwide", ainsworth
"Jul 26, 2019 13:45:55.565229000 AEST","8c:f5:a3:08:db:86","uniwide", ainsworth
"Jul 26, 2019 13:45:56.098285000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:56.103510000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:56.108763000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:45:56.486239000 AEST","de:7a:a3:71:c6:c1","", ainsworth
"Jul 26, 2019 13:45:56.498119000 AEST","58:cb:52:31:ae:c3","", ainsworth
"Jul 26, 2019 13:45:56.508727000 AEST","de:7a:a3:71:c6:c1","", ainsworth
"Jul 26, 2019 13:45:56.602753000 AEST","58:cb:52:31:ae:c3","", ainsworth
"Jul 26, 2019 13:45:56.616391000 AEST","58:cb:52:31:ae:c3","", ainsworth
"Jul 26, 2019 13:45:57.764326000 AEST","8a:fd:f5:20:fe:15","", ainsworth
"Jul 26, 2019 13:45:57.784020000 AEST","8a:fd:f5:20:fe:15","", ainsworth
"Jul 26, 2019 13:45:57.811274000 AEST","8a:fd:f5:20:fe:15","", ainsworth
"Jul 26, 2019 13:45:57.831698000 AEST","8a:fd:f5:20:fe:15","", ainsworth
"Jul 26, 2019 13:45:58.304277000 AEST","6e:5e:e6:33:3c:3d","", ainsworth
"Jul 26, 2019 13:45:58.324695000 AEST","6e:5e:e6:33:3c:3d","", ainsworth
"Jul 26, 2019 13:45:58.349142000 AEST","6e:5e:e6:33:3c:3d","", ainsworth
"Jul 26, 2019 13:45:58.369504000 AEST","6e:5e:e6:33:3c:3d","", ainsworth
"Jul 26, 2019 13:45:58.895279000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:45:58.905351000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:45:58.945962000 AEST","c0:1a:da:11:00:d2","uniwide", ainsworth
"Jul 26, 2019 13:45:58.968329000 AEST","c0:1a:da:11:00:d2","uniwide", ainsworth
"Jul 26, 2019 13:45:59.048506000 AEST","de:86:fe:0c:5b:d1","", ainsworth
"Jul 26, 2019 13:45:59.088535000 AEST","de:86:fe:0c:5b:d1","", ainsworth
"Jul 26, 2019 13:45:59.111676000 AEST","8e:8e:b6:43:79:76","", ainsworth
"Jul 26, 2019 13:45:59.130623000 AEST","de:86:fe:0c:5b:d1","", ainsworth
"Jul 26, 2019 13:45:59.170746000 AEST","de:86:fe:0c:5b:d1","", ainsworth
"Jul 26, 2019 13:45:59.706787000 AEST","54:33:cb:90:71:b3","uniwide", ainsworth
"Jul 26, 2019 13:46:00.793925000 AEST","38:89:2c:c1:76:88","eduroam", ainsworth
"Jul 26, 2019 13:46:00.814090000 AEST","38:89:2c:c1:76:88","eduroam", ainsworth
"Jul 26, 2019 13:46:00.852841000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:00.862841000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:00.934530000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:00.943655000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:01.007402000 AEST","4c:57:ca:99:d9:0f","uniwide", ainsworth
"Jul 26, 2019 13:46:01.069221000 AEST","da:a1:19:68:96:96","", ainsworth
"Jul 26, 2019 13:46:01.089257000 AEST","da:a1:19:68:96:96","", ainsworth
"Jul 26, 2019 13:46:01.110710000 AEST","da:a1:19:68:96:96","", ainsworth
"Jul 26, 2019 13:46:01.131021000 AEST","da:a1:19:68:96:96","", ainsworth
"Jul 26, 2019 13:46:01.268218000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:46:01.278429000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:46:01.293050000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:46:01.308021000 AEST","f4:06:16:46:fa:44","eduroam", ainsworth
"Jul 26, 2019 13:46:01.592836000 AEST","82:3f:3b:69:9e:13","", ainsworth
"Jul 26, 2019 13:46:01.619050000 AEST","82:3f:3b:69:9e:13","", ainsworth
"Jul 26, 2019 13:46:02.124926000 AEST","6c:72:e7:8b:48:94","uniwide", ainsworth
"Jul 26, 2019 13:46:02.309141000 AEST","24:f0:94:9c:69:d0","uniwide", ainsworth
"Jul 26, 2019 13:46:02.319487000 AEST","24:f0:94:9c:69:d0","uniwide", ainsworth
"Jul 26, 2019 13:46:02.333795000 AEST","24:f0:94:9c:69:d0","uniwide", ainsworth
"Jul 26, 2019 13:46:02.343740000 AEST","24:f0:94:9c:69:d0","uniwide", ainsworth
"Jul 26, 2019 13:46:03.250539000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.255811000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.261072000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.341593000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.346833000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.351931000 AEST","40:83:de:f2:70:29","", ainsworth
"Jul 26, 2019 13:46:03.421336000 AEST","da:a1:19:9b:db:9b","", ainsworth
"Jul 26, 2019 13:46:03.435145000 AEST","da:a1:19:9b:db:9b","", ainsworth
"Jul 26, 2019 13:46:03.438536000 AEST","bc:fe:d9:ae:f7:cf","uniwide", ainsworth
"Jul 26, 2019 13:46:04.632842000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:04.642836000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:06.051254000 AEST","fa:d8:04:1e:e2:f1","", ainsworth
"Jul 26, 2019 13:46:06.067839000 AEST","32:1e:4a:df:63:35","", ainsworth
"Jul 26, 2019 13:46:06.108036000 AEST","32:1e:4a:df:63:35","", ainsworth
"Jul 26, 2019 13:46:06.150202000 AEST","32:1e:4a:df:63:35","", ainsworth
"Jul 26, 2019 13:46:06.190381000 AEST","32:1e:4a:df:63:35","", ainsworth
"Jul 26, 2019 13:46:06.357810000 AEST","48:5a:3f:25:c9:2c","", ainsworth
"Jul 26, 2019 13:46:06.398357000 AEST","48:5a:3f:25:c9:2c","", ainsworth
"Jul 26, 2019 13:46:06.439878000 AEST","48:5a:3f:25:c9:2c","", ainsworth
"Jul 26, 2019 13:46:06.480322000 AEST","48:5a:3f:25:c9:2c","", ainsworth
"Jul 26, 2019 13:46:06.734784000 AEST","f4:09:d8:4b:3a:e6","eduroam", ainsworth
"Jul 26, 2019 13:46:06.814674000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:06.824577000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:06.895170000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:06.905374000 AEST","d4:61:da:d4:2b:28","uniwide", ainsworth
"Jul 26, 2019 13:46:07.045539000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.068393000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.169178000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.177903000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.529682000 AEST","90:dd:5d:6a:c2:bd","uniwide", ainsworth
"Jul 26, 2019 13:46:07.549896000 AEST","90:dd:5d:6a:c2:bd","uniwide", ainsworth
"Jul 26, 2019 13:46:07.613169000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.636034000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
"Jul 26, 2019 13:46:07.801122000 AEST","68:ec:c5:ca:10:5c","", ainsworth
"Jul 26, 2019 13:46:07.973876000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:07.979172000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:07.984398000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.034414000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.039643000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.044991000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.292726000 AEST","90:dd:5d:6a:c2:bd","uniwide", ainsworth
"Jul 26, 2019 13:46:08.516380000 AEST","da:a1:19:90:a4:81","", ainsworth
"Jul 26, 2019 13:46:08.531475000 AEST","66:5b:dd:86:15:2f","BeachHouse", ainsworth
"Jul 26, 2019 13:46:08.531574000 AEST","66:5b:dd:86:15:2f","", ainsworth
"Jul 26, 2019 13:46:08.536462000 AEST","da:a1:19:90:a4:81","", ainsworth
"Jul 26, 2019 13:46:08.552462000 AEST","66:5b:dd:86:15:2f","BeachHouse", ainsworth
"Jul 26, 2019 13:46:08.552543000 AEST","66:5b:dd:86:15:2f","", ainsworth
"Jul 26, 2019 13:46:08.558404000 AEST","da:a1:19:90:a4:81","", ainsworth
"Jul 26, 2019 13:46:08.578423000 AEST","66:5b:dd:86:15:2f","BeachHouse", ainsworth
"Jul 26, 2019 13:46:08.598499000 AEST","66:5b:dd:86:15:2f","BeachHouse", ainsworth
"Jul 26, 2019 13:46:08.649123000 AEST","2c:0e:3d:37:59:85","uniwide", ainsworth
"Jul 26, 2019 13:46:08.668536000 AEST","2c:0e:3d:37:59:85","uniwide", ainsworth
"Jul 26, 2019 13:46:08.733710000 AEST","3c:28:6d:1c:fc:93","uniwide", ainsworth
"Jul 26, 2019 13:46:08.943885000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.949213000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.954385000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.974452000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:08.979673000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:09.114624000 AEST","34:08:bc:50:6d:ce","uniwide", ainsworth
"Jul 26, 2019 13:46:09.124657000 AEST","34:08:bc:50:6d:ce","uniwide", ainsworth
"Jul 26, 2019 13:46:09.139351000 AEST","34:08:bc:50:6d:ce","uniwide", ainsworth
"Jul 26, 2019 13:46:09.153352000 AEST","34:08:bc:50:6d:ce","uniwide", ainsworth
"Jul 26, 2019 13:46:09.267736000 AEST","06:de:b7:fb:d1:17","", ainsworth
"Jul 26, 2019 13:46:09.313367000 AEST","06:de:b7:fb:d1:17","", ainsworth
"Jul 26, 2019 13:46:09.954846000 AEST","bc:54:36:06:b0:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:09.965008000 AEST","bc:54:36:06:b0:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:10.039749000 AEST","bc:54:36:06:b0:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:10.049871000 AEST","bc:54:36:06:b0:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:10.253624000 AEST","8c:f5:a3:dc:7f:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:10.401519000 AEST","ec:1f:72:02:62:8e","eduroam", ainsworth
"Jul 26, 2019 13:46:10.812376000 AEST","de:ba:53:aa:dd:47","", ainsworth
"Jul 26, 2019 13:46:10.843038000 AEST","8c:f5:a3:dc:7f:8c","uniwide", ainsworth
"Jul 26, 2019 13:46:10.854746000 AEST","de:ba:53:aa:dd:47","", ainsworth
"Jul 26, 2019 13:46:10.913846000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:10.919243000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:10.924385000 AEST","40:83:de:f2:70:29","101", ainsworth
"Jul 26, 2019 13:46:11.123190000 AEST","90:dd:5d:6a:c2:bd","uniwide", ainsworth
"Jul 26, 2019 13:46:11.133273000 AEST","90:dd:5d:6a:c2:bd","uniwide", ainsworth
"Jul 26, 2019 13:46:11.274107000 AEST","c0:a5:3e:23:34:4b","uniwide", ainsworth
"Jul 26, 2019 13:46:11.296971000 AEST","c0:a5:3e:23:34:4b","uniwide", ainsworth
"Jul 26, 2019 13:46:11.583898000 AEST","bc:fe:d9:ae:f7:cf","uniwide", ainsworth
"Jul 26, 2019 13:46:11.884695000 AEST","c0:a5:3e:23:34:4b","uniwide", ainsworth
"Jul 26, 2019 13:46:11.905032000 AEST","c0:a5:3e:23:34:4b","uniwide", ainsworth
"Jul 26, 2019 13:46:12.163461000 AEST","54:4e:90:4f:5b:f3","uniwide", ainsworth
